total_words,filler_count,filler_ratio,vocab_diversity,avg_word_len,label,text,clean_text
12,0,0.0,1.0,2.5,1,요 문제도 처음에 풀 때 많이 낯설었을 거야. 그래서 (2번)/(이 번) 문젠데.,요 문제도 처음에 풀 때 많이 낯설었을 거야. 그래서 문젠데.
18,2,0.1111111111111111,1.0,2.9375,0,"n/ 이제 이렇게 원 위에 세 개의 점을 찍어서, 누름못에서, 누름못에 찍힌 점에서 이 점까지의 길이를 한번 재어볼까요?","이제 이렇게 원 위에 세 개의 점을 찍어서, 누름못에서, 누름못에 찍힌 점에서 점까지의 길이를 한번 재어볼까요?"
9,0,0.0,1.0,2.857142857142857,1,"삼각형 (3 각)/(세 각)의 크기의 합은 (180도)/(백 팔십 도)이고,","삼각형 (3 각)의 크기의 합은 팔십 도)이고,"
16,0,0.0,1.0,3.0625,1,하지만 홀로된 네로에게 조금만 더 관심을 가져주는 사람 있었다면* 얼마나 좋았을까 하는 생각을 버릴 수가 없는데요?,하지만 홀로된 네로에게 조금만 더 관심을 가져주는 사람 있었다면* 얼마나 좋았을까 하는 생각을 버릴 수가 없는데요?
9,0,0.0,0.875,2.5,1,"단위까지 잘 살펴보고 (20 분의 17)/(이십 분의 십 칠),","단위까지 잘 살펴보고 (20 분의 분의 십 칠),"
33,1,0.030303030303030304,0.6153846153846154,2.230769230769231,0,따라서 (1.4)/(일 쩜 사) 곱하기 (2.9)/(이 쩜 구) 도 할 수 있고요 (1.9)/(일 쩜 구) 곱하기 (2.4)/(이 점 사)도 계산할 수 있어요 (1.4)/(일 점 사) 곱하기 (2.9)/(이 쩜 구) 부터 자연수처럼 n/ 계산해볼게요.,따라서 쩜 사) 곱하기 쩜 구) 도 할 수 있고요 쩜 구) 곱하기 점 사)도 계산할 수 있어요 점 사) 곱하기 쩜 구) 부터 자연수처럼 계산해볼게요.
27,3,0.1111111111111111,1.0,3.7083333333333335,0,어/ 우리 예를 들어서 홍길동전에서 이 홍길동이라는 이 인물이 만약에 현실을 그대로 받아들이는 인물이었다면은 사건은 어떻게 달라졌을까요. 아마도 우리가 알고 있는 홍길동전의 내용과는 전혀 다른 이야기가 펼쳐졌겠죠.,우리 예를 들어서 홍길동전에서 홍길동이라는 인물이 만약에 현실을 그대로 받아들이는 인물이었다면은 사건은 어떻게 달라졌을까요. 아마도 우리가 알고 있는 홍길동전의 내용과는 전혀 다른 이야기가 펼쳐졌겠죠.
9,0,0.0,1.0,3.5555555555555554,1,구슬의 갯수를 곱셈식으로 나타내어 보세요 라고 했네요. 그런데 구슬이요.,구슬의 갯수를 곱셈식으로 나타내어 보세요 라고 했네요. 그런데 구슬이요.
9,0,0.0,1.0,3.5714285714285716,1,(41쪽)/(사십 일 쪽)에 나와있는 자꾸자꾸문제 (14번)/(십 사번) 문제 보겠습니다.,일 쪽)에 나와있는 자꾸자꾸문제 사번) 문제 보겠습니다.
26,0,0.0,1.0,3.2,1,"풀이과정 정리되었나요? 마지막에 답까지 (28개)/(스물 여덟 개)입니다 라고 나타내면 모두 정리가 되는 거예요. 눈으로 보는 거에서 그치면 안되고요, 여러분이 직접 한번 꼭 써서 정리를 해 둬야겠습니다.","풀이과정 정리되었나요? 마지막에 답까지 여덟 개)입니다 라고 나타내면 모두 정리가 되는 거예요. 눈으로 보는 거에서 그치면 안되고요, 여러분이 직접 한번 꼭 써서 정리를 해 둬야겠습니다."
16,1,0.0625,0.6923076923076923,2.923076923076923,0,"n/ 시계 방향으로 (180도)/(백 팔십 도)를 돌린 것과, 반시계 방향으로 (180도)/(백 팔십 도)를 돌린 방향은 같습니다.","시계 방향으로 팔십 도)를 돌린 것과, 반시계 방향으로 팔십 도)를 돌린 방향은 같습니다."
10,0,0.0,0.875,3.0,1,(100번)/(일백 번)을 또 고쳐 죽어요. 그러니까 수(100번)/(백 번)을 내가 죽었어요.,번)을 또 고쳐 죽어요. 그러니까 번)을 내가 죽었어요.
8,1,0.125,1.0,2.8333333333333335,0,n/ 와/ 마음을 직접 나타내는 말을 잘 찾았네요.,마음을 직접 나타내는 말을 잘 찾았네요.
10,1,0.1,1.0,3.375,0,선생님이 (고른)/(골은) 이 문제를 해결하기 위한 팁을 줄게요 이거 기억해두세요.,선생님이 문제를 해결하기 위한 팁을 줄게요 이거 기억해두세요.
3,0,0.0,1.0,5.333333333333333,1,앞차입니다. 앞에서부터 차례대로.,앞차입니다. 앞에서부터 차례대로.
23,0,0.0,0.9545454545454546,2.6363636363636362,1,벌어진 것이 큰 것이 큰각이라고 말을 할수가 있습니다 우리 친구들 잊지 않도록 하세요 자/ 그럼 이번에는요 선생님이 주변에 볼 수 있는 여러 가지.,벌어진 것이 큰 것이 큰각이라고 말을 할수가 있습니다 우리 친구들 잊지 않도록 하세요 그럼 이번에는요 선생님이 주변에 볼 수 있는 여러 가지.
9,0,0.0,1.0,3.7777777777777777,1,"김별연 친구가요, 동물원은 필요한가 이것에 대한 자신의 주장을 내세웠습니다.","김별연 친구가요, 동물원은 필요한가 이것에 대한 자신의 주장을 내세웠습니다."
10,2,0.2,1.0,2.857142857142857,0,자/ 그 다음에 이 원고를 이용해서 뉴스 영상을 또 만들죠.,다음에 원고를 이용해서 뉴스 영상을 또 만들죠.
26,1,0.038461538461538464,0.9583333333333334,3.25,0,"이 말은 존재하지 않아요. 무조건 며칠입니다. 몇 월 며칠 또는 며칠입니까? 할때는요. 무조건 이렇게 며칠이라고 쓴다는 것, 이것도 꼭 기억하면 좋겠죠? 자/ 다음 문제 계속해서 알아볼게요.","말은 존재하지 않아요. 무조건 며칠입니다. 몇 월 며칠 또는 며칠입니까? 할때는요. 무조건 이렇게 며칠이라고 쓴다는 것, 이것도 꼭 기억하면 좋겠죠? 다음 문제 계속해서 알아볼게요."
5,0,0.0,1.0,2.8,1,이것은 스스로 목숨을 끊는 것은.,이것은 스스로 목숨을 끊는 것은.
8,0,0.0,1.0,3.6666666666666665,1,(1)/(하나)를 샥 옮겨주면 되겠죠. 오른쪽으로 (1칸)/(한 칸) 옮겼습니다.,샥 옮겨주면 되겠죠. 오른쪽으로 칸) 옮겼습니다.
2,1,0.5,1.0,4.0,0,아/ 있어요?,있어요?
14,3,0.21428571428571427,1.0,3.0,0,"n/ 아/ 네네네. 어어/ 넓다를 표현해야 하니까, 팔을 쭉 벌리고 있는 n/ 가운데 친구요.","네네네. 넓다를 표현해야 하니까, 팔을 쭉 벌리고 있는 가운데 친구요."
21,3,0.14285714285714285,0.9411764705882353,3.235294117647059,0,특별히 이 글은요. 어/ 경주에 가면 호원사라는 절이 있는데 그/ 호원사라는 절에 얽힌 전설이 되겠습니다. 전설 따라 (30000리)/(삼 만리) 그런 전설이에요.,특별히 글은요. 경주에 가면 호원사라는 절이 있는데 호원사라는 절에 얽힌 전설이 되겠습니다. 전설 따라 만리) 그런 전설이에요.
4,1,0.25,1.0,3.3333333333333335,0,n/ 그럼 오늘은 여기까지!,그럼 오늘은 여기까지!
9,0,0.0,1.0,2.888888888888889,1,둘 다 아니에요 적당한 목소리 알맞은 목소리로 읽어야 되겠죠.,둘 다 아니에요 적당한 목소리 알맞은 목소리로 읽어야 되겠죠.
6,0,0.0,1.0,3.5,1,그렇죠 여기 두식을 비교해보면 된다라고 했었죠.,그렇죠 여기 두식을 비교해보면 된다라고 했었죠.
10,2,0.2,1.0,3.0,0,아/ 그것도 아닌 거 (같고요)/(같구요). n/ 두 번째요. 근면하고 성실한가요?,그것도 아닌 거 두 번째요. 근면하고 성실한가요?
26,0,0.0,0.96,3.24,1,다보탑은 장식이 많고 화려한 반면 석가탑은 단순하면서도 세련되어 있다. 이것은 뭐예요? 서로 다른 점이잖아요. 이렇게 (2가지)/(두 가지) 이상의 대상에서 다른 점을 찾아 설명하는 것을 무엇이라고 한다?,다보탑은 장식이 많고 화려한 반면 석가탑은 단순하면서도 세련되어 있다. 이것은 뭐예요? 서로 다른 점이잖아요. 이렇게 가지) 이상의 대상에서 다른 점을 찾아 설명하는 것을 무엇이라고 한다?
28,0,0.0,0.9259259259259259,2.7777777777777777,1,이번에도 가장 큰 것이 무엇인지를 살펴보면 되겠네요 바로 양동이에요. 그러므로 (3)/(세) 가지 물건 중에서 양동이에 담을 수 있는 양이 가장 많습니다 라고 얘기 할 수있고요. 반대로 가장 작은,이번에도 가장 큰 것이 무엇인지를 살펴보면 되겠네요 바로 양동이에요. 그러므로 가지 물건 중에서 양동이에 담을 수 있는 양이 가장 많습니다 라고 얘기 할 수있고요. 반대로 가장 작은
6,1,0.16666666666666666,1.0,4.0,0,n/ 농장 머슴아이인 꼬마의 또랑또랑한 얼굴이나.,농장 머슴아이인 꼬마의 또랑또랑한 얼굴이나.
15,1,0.06666666666666667,0.7142857142857143,3.2142857142857144,0,어/ 이제 새 학년 새 교실에 들어가면 설렐 것 (같다고요)(같다구요). 그래요. 새 교실에 들어가면 설레죠.,이제 새 학년 새 교실에 들어가면 설렐 것 (같다고요)(같다구요). 그래요. 새 교실에 들어가면 설레죠.
5,0,0.0,1.0,4.333333333333333,1,자/ 밑면 다각형이고 (1개)/(한 개)입니다.,밑면 다각형이고 개)입니다.
13,0,0.0,1.0,3.727272727272727,1,자/자동차 타이어도 마찬가지입니다 멈추다가 오/ 잘나가는데 브레이크 잡아볼까 그래도 휭 나가 그러면 안되죠.,타이어도 마찬가지입니다 멈추다가 잘나가는데 브레이크 잡아볼까 그래도 휭 나가 그러면 안되죠.
11,0,0.0,1.0,2.909090909090909,1,그림을 보고 그림의 내용이 잘 나타나도록 꾸미는 말을 넣어 주시기 바랍니다.,그림을 보고 그림의 내용이 잘 나타나도록 꾸미는 말을 넣어 주시기 바랍니다.
10,0,0.0,0.9,2.6,1,우리 친구들 중 선생님과 함께 하고 싶은 친구들 손 들어볼까요?,우리 친구들 중 선생님과 함께 하고 싶은 친구들 손 들어볼까요?
1,0,0.0,0.0,0.0,1,(6)/(육),
8,0,0.0,1.0,3.25,1,그림을 보니까 선생님께서 여섯째 앉아요 라고 이야기 했어요.,그림을 보니까 선생님께서 여섯째 앉아요 라고 이야기 했어요.
14,0,0.0,1.0,2.3,1,(2)/(이) (4)/(사) (8)/(팔). 올림 한 거랑 더해서 (112)/(백 십 이). 요렇게 계산을 하면 돼요.,올림 한 거랑 더해서 십 이). 요렇게 계산을 하면 돼요.
12,1,0.08333333333333333,1.0,2.9,0,자/ 이 문제 조금 어려워 보일 수도 있는 문제였지만 결국에는 무엇이 있나요?,문제 조금 어려워 보일 수도 있는 문제였지만 결국에는 무엇이 있나요?
19,1,0.05263157894736842,0.8888888888888888,3.3333333333333335,0,"꼭 내가 사는 지역에 요게 있어요 요게. 이게 뭐냐? 호랑이가 나타났다가 사라졌다가 나타났다가 사라졌다가 하는 지역이다 이 말이에요. 출몰은,","꼭 내가 사는 지역에 요게 있어요 요게. 이게 뭐냐? 호랑이가 나타났다가 사라졌다가 나타났다가 사라졌다가 하는 지역이다 말이에요. 출몰은,"
7,1,0.14285714285714285,1.0,3.1666666666666665,0,어/ 사용되고 있기 때문에 여러분 한자를 배우죠?,사용되고 있기 때문에 여러분 한자를 배우죠?
6,1,0.16666666666666666,1.0,4.4,0,n/ 하지만 별주부는 용왕의 충성스러운 신하였잖아요.,하지만 별주부는 용왕의 충성스러운 신하였잖아요.
21,0,0.0,1.0,3.0,1,이것은 봄에서 여름으로 또 가을로 시간이 흐름에 따라서 어떤 똑같은 하나의 자료가 변화하는 것이 아니라 단지 봄을 좋아하는 학생은 (8명)/(여덟 명)이에요.,이것은 봄에서 여름으로 또 가을로 시간이 흐름에 따라서 어떤 똑같은 하나의 자료가 변화하는 것이 아니라 단지 봄을 좋아하는 학생은 명)이에요.
10,0,0.0,1.0,2.6,1,가 에 대한 설명으로 알맞지 않은 것에 동그라미 표를 하랍니다.,가 에 대한 설명으로 알맞지 않은 것에 동그라미 표를 하랍니다.
23,0,0.0,0.9090909090909091,3.1363636363636362,1,"아, 이렇게 처음 보는 도형의 둘레를 구하는 문제였지만 도형을 살짝 바꿔보니까 우리가 잘 아는 직사각형의 둘레를 구하는 문제로 바뀌었네요. 자/ 다시 한번 기억합니다.","아, 이렇게 처음 보는 도형의 둘레를 구하는 문제였지만 도형을 살짝 바꿔보니까 우리가 잘 아는 직사각형의 둘레를 구하는 문제로 바뀌었네요. 다시 한번 기억합니다."
15,2,0.13333333333333333,0.8461538461538461,2.6923076923076925,0,그 책을 잡은 아이에게 어떤 말을 들려줄 수 있는지 해줄수 있는지 그 말을 쓰라는 거잖아요.,책을 잡은 아이에게 어떤 말을 들려줄 수 있는지 해줄수 있는지 말을 쓰라는 거잖아요.
3,0,0.0,1.0,3.6666666666666665,1,높이 계산해주면 되었죠.,높이 계산해주면 되었죠.
20,2,0.1,0.8888888888888888,3.111111111111111,0,"n/ 참 우리가 이 만화를 읽으면서 인물의 마음을 먼저 짐작해봐야겠죠. 인물의 마음을 짐작하고, 또 그것을 어떻게 실감나게 표현할 수 있을지","참 우리가 만화를 읽으면서 인물의 마음을 먼저 짐작해봐야겠죠. 인물의 마음을 짐작하고, 또 그것을 어떻게 실감나게 표현할 수 있을지"
7,0,0.0,1.0,2.0,1,"밑에 바로 두 번째 문제 더 볼게요,","밑에 바로 두 번째 문제 더 볼게요,"
12,0,0.0,1.0,3.1818181818181817,1,아유/ 쑥스럽기도 하고 또 무엇을 칭찬해야 될지 잘 모르겠단 말이죠? 그래서 이번에는요.,쑥스럽기도 하고 또 무엇을 칭찬해야 될지 잘 모르겠단 말이죠? 그래서 이번에는요.
8,1,0.125,1.0,3.142857142857143,0,n/ 복사해서 읽다 붙이기 해서 고칠 부분을 찾아야겠죠?,복사해서 읽다 붙이기 해서 고칠 부분을 찾아야겠죠?
18,0,0.0,1.0,2.933333333333333,1,여러 사람의 생각에 영향을 주어서 어떤 걸 형성하기도 한대요. 자/ 초성 힌트 예에* 인데요. 자/ (여론)/(여 론)이죠 여론.,여러 사람의 생각에 영향을 주어서 어떤 걸 형성하기도 한대요. 초성 힌트 예에* 인데요. 론)이죠 여론.
3,0,0.0,1.0,3.6666666666666665,1,이게 바로 기울기입니다.,이게 바로 기울기입니다.
8,0,0.0,1.0,3.2857142857142856,1,(5개)/(다섯 개)를 묶어서 뭘로 표현한다? 마찬가지로 우리 요렇게,개)를 묶어서 뭘로 표현한다? 마찬가지로 우리 요렇게
13,2,0.15384615384615385,1.0,3.857142857142857,0,따라서 이 문제의 정답(5번)/(오 번) 되겠습니다. n/ 이어지는 문제는요 (14번)/(십 사 번) 문제인데요.,따라서 문제의 되겠습니다. 이어지는 문제는요 사 문제인데요.
11,0,0.0,0.8888888888888888,2.6666666666666665,1,"겉넓이를 구할 때, 방법 (1)/(일) 보다는 방법 (2)/(이)를 더 손호+ 선호하죠.","겉넓이를 구할 때, 방법 보다는 방법 더 손호+ 선호하죠."
16,1,0.0625,0.8333333333333334,3.5,0,"문제 (2번)/(이 번), 삼각형의 넓이를 구하시오, 했어요. n/ 실제로 삼각형의 넓이를 (1)/(한 번) 구해 보도록 하겠습니다.","문제 번), 삼각형의 넓이를 구하시오, 했어요. 실제로 삼각형의 넓이를 구해 보도록 하겠습니다."
19,0,0.0,1.0,2.5,1,"이렇게 문제 해결 해 봤으니까요, 아마 우리 친구 쏙쏙에도 (999)/(구백 구십 구) 다음의 수를 자신 있게 말해볼 수 있겠죠?","이렇게 문제 해결 해 봤으니까요, 아마 우리 친구 쏙쏙에도 구십 구) 다음의 수를 자신 있게 말해볼 수 있겠죠?"
7,0,0.0,0.8333333333333334,2.5,1,"(말)/(만) 그대로, 말 그대로 온. 따뜻할 온.","그대로, 말 그대로 온. 따뜻할 온."
2,0,0.0,1.0,4.0,1,"(2)/(이) 곱하기,","곱하기,"
13,0,0.0,1.0,3.3076923076923075,1,우리 친구들 요즘에 도서관에 가면요. 많은 종류의 위인전을 보았을 거예요. 어떤 종류들이 있었나요?,우리 친구들 요즘에 도서관에 가면요. 많은 종류의 위인전을 보았을 거예요. 어떤 종류들이 있었나요?
14,0,0.0,1.0,3.111111111111111,1,"자/ 그러면 이제는 어떤 숫자가 나오냐? 바로 (5)/(오)가 나왔네. (5)/(오)는 (5개)/(다섯 개)야, (5개)/(다섯 개).","그러면 이제는 어떤 숫자가 나오냐? 바로 나왔네. 개)야, 개)."
8,1,0.125,1.0,2.8333333333333335,0,이 놀부 아버지도요. 바로 그런 농민 가운데 (1)/(하나)였지요.,놀부 아버지도요. 바로 그런 농민 가운데
9,0,0.0,1.0,3.5,1,여기가 바로 판결이 되겠습니다 자/ 그러면 냠냠 두번째로 넘어갈까요.,여기가 바로 판결이 되겠습니다 그러면 냠냠 두번째로 넘어갈까요.
21,3,0.14285714285714285,0.7222222222222222,3.388888888888889,0,그/ 특성이 잘 드러나도록 해야 합니다. 그렇습니다. 첫번째 개념이었죠. 사물이나 n/ 인물에 대하여 설명할 때에는 그/ 특성이 잘 드러나도록 해야 합니다.,특성이 잘 드러나도록 해야 합니다. 그렇습니다. 첫번째 개념이었죠. 사물이나 인물에 대하여 설명할 때에는 특성이 잘 드러나도록 해야 합니다.
9,1,0.1111111111111111,1.0,2.625,0,n/ 가은이가 그림을 너무 잘 그려서 그런 것 아닐까요?,가은이가 그림을 너무 잘 그려서 그런 것 아닐까요?
5,1,0.2,1.0,3.0,0,n/ o/ 우와/ 제가 썼지만.,제가 썼지만.
10,0,0.0,1.0,3.1,1,찰흙을 가지고 모양을 직접 만들어서 이런 작품을 만들어낼 수도 있겠네요.,찰흙을 가지고 모양을 직접 만들어서 이런 작품을 만들어낼 수도 있겠네요.
24,0,0.0,0.9,2.95,1,네 이렇게 해서 오늘 요리를 모두 마쳤는데요 우리 친구들 (1mm)/(일 밀리미터) (1cm)/(일 센티미터) (1m)/(일 미터) 그리고 (1km)/(일 킬로미터)까지 우리 친구들 다 하실 수 있지요?,네 이렇게 해서 오늘 요리를 모두 마쳤는데요 우리 친구들 밀리미터) 센티미터) 미터) 그리고 킬로미터)까지 우리 친구들 다 하실 수 있지요?
4,0,0.0,1.0,3.0,1,왜 이런 문제가 생긴걸까요?,왜 이런 문제가 생긴걸까요?
24,0,0.0,1.0,2.869565217391304,1,이규보의 말을 통해서 대장경을 처음 제작했을 때는요 거란군이 고려를 침입했다는 것 그런 시대 상황을 알 수 있죠. 따라서 정답은 (2번)/(이 번)이 되겠습니다. 다음 문제,이규보의 말을 통해서 대장경을 처음 제작했을 때는요 거란군이 고려를 침입했다는 것 그런 시대 상황을 알 수 있죠. 따라서 정답은 번)이 되겠습니다. 다음 문제
19,1,0.05263157894736842,1.0,3.2777777777777777,0,"n/ 셋째. 성 안에 진흙탕, 호수, 공연장 무엇을 해도 되는 공간을 만들어서 막대싸움, 달리기를 할수 있도록 만들어놓고 친구들을 초대하세요.","셋째. 성 안에 진흙탕, 호수, 공연장 무엇을 해도 되는 공간을 만들어서 막대싸움, 달리기를 할수 있도록 만들어놓고 친구들을 초대하세요."
3,0,0.0,1.0,4.5,1,"자/ 그래요, 정답은요.","그래요, 정답은요."
4,0,0.0,1.0,2.5,1,"자/ (3)/(삼)이 더 크니까,","더 크니까,"
34,0,0.0,1.0,3.1818181818181817,1,우리말과 글을 소중히 여기자. 지금부터 나라의 힘을 길러야 한다? 아녜요. 우리 나라를 사랑하는 마음을 갖자. 그만큼 또 독도를 예를 들어서 설명한 것이다라고 보시면 되는 거예요. (4번)/(사 번)입니다. 수많은 섬들을 잘 관리하자 라고 되어있는데 아니에요.,우리말과 글을 소중히 여기자. 지금부터 나라의 힘을 길러야 한다? 아녜요. 우리 나라를 사랑하는 마음을 갖자. 그만큼 또 독도를 예를 들어서 설명한 것이다라고 보시면 되는 거예요. 번)입니다. 수많은 섬들을 잘 관리하자 라고 되어있는데 아니에요.
6,1,0.16666666666666666,1.0,4.0,0,n/ 평행인 (2직선)/(두 직선)의 평행선이라고 해요.,평행인 직선)의 평행선이라고 해요.
23,0,0.0,0.9411764705882353,2.3529411764705883,1,자/ 일단 (6.8)/(육 점 팔) (7)/(칠)보다 작은 수 맞죠. 그래서 동그라미 (9)/(구)는요. 그렇죠 (7)/(칠) 보다 큰 수니까 (7)/(칠) 이하인 수라고는 할 수 없어요.,일단 점 팔) 작은 수 맞죠. 그래서 동그라미 그렇죠 보다 큰 수니까 이하인 수라고는 할 수 없어요.
21,2,0.09523809523809523,0.8823529411764706,2.3529411764705883,0,자/ 그림을 한번 보도록 하죠 가 지점까지 이미 n/ (5 와 2 분의 1km)/(오 와 이 분의 일 킬로미터)를 달린 셈입니다.,그림을 한번 보도록 하죠 가 지점까지 이미 (5 와 2 분의 와 분의 일 킬로미터)를 달린 셈입니다.
12,0,0.0,1.0,2.1818181818181817,1,"여러분이 정확한 사실을 많이 모든 것에 있다 라고 얘기 할 수 있어요.n/,",여러분이 정확한 사실을 많이 모든 것에 있다 라고 얘기 할 수
4,1,0.25,1.0,2.5,0,n/ 나? (100개)/(백 개).,나? 개).
4,1,0.25,1.0,3.6666666666666665,0,그 친구가 뭐라고 했냐면요.,친구가 뭐라고 했냐면요.
20,0,0.0,1.0,2.3125,1,큰 수를 작은 수로 나누었을 때 몫이 (3)/(삼) 인 (2)/(두) 수는 따라서 (12)/(십 이)와 (4)/(사)입니다 이렇게 표현을 할 수가 있습니다.,큰 수를 작은 수로 나누었을 때 몫이 인 수는 따라서 이)와 이렇게 표현을 할 수가 있습니다.
12,0,0.0,1.0,2.625,1,자/ 아까 구한 (2)/(이) 분의 (7)/(칠) 곱하기 세로의 길이 (4)/(사). 이렇게 되겠죠?,아까 구한 분의 곱하기 세로의 길이 이렇게 되겠죠?
32,0,0.0,0.9310344827586207,2.9310344827586206,1,그림과 같이 음료수 캔을요 (15번)/(열 다섯 번) 을 굴렸대요 그랬더니 이만큼을 갔다고 합니다 음료수 캔의 지름의 길이를 구하라고 했습니다 선생님 일단 문제를 보니까 어때요 선생님 너무 복잡해요 라고 하죠 (1)/(한) 문장씩 볼게요.,그림과 같이 음료수 캔을요 다섯 을 굴렸대요 그랬더니 이만큼을 갔다고 합니다 음료수 캔의 지름의 길이를 구하라고 했습니다 선생님 일단 문제를 보니까 어때요 선생님 너무 복잡해요 라고 하죠 문장씩 볼게요.
5,0,0.0,1.0,5.0,1,안녕하세요. 저는 별빛초등학교에 다니는 김도훈이에요.,안녕하세요. 저는 별빛초등학교에 다니는 김도훈이에요.
23,1,0.043478260869565216,1.0,2.5,0,그래요 위와 아래에 평평한 부분이 있기 때문에 마찬가지로 잘 쌓을 수 있는 거에요. 그런데 친구들 조심해야 될 점이 있죠. 이 모 양은 항상,그래요 위와 아래에 평평한 부분이 있기 때문에 마찬가지로 잘 쌓을 수 있는 거에요. 그런데 친구들 조심해야 될 점이 있죠. 모 양은 항상
7,1,0.14285714285714285,1.0,3.6,0,n/ 자/ 가시를 선물로 받았죠 정답은 가시입니다.,가시를 선물로 받았죠 정답은 가시입니다.
4,0,0.0,1.0,5.0,1,다섯째는* (5)/(오) 여섯째는* (6)/(육),다섯째는* 여섯째는*
8,2,0.25,1.0,4.5,0,"n/ 그렇지요, (2번)/(이 번) n/ 인색하다가 답이 되겠습니다.","그렇지요, 인색하다가 답이 되겠습니다."
25,0,0.0,1.0,3.3636363636363638,1,(20번)/(이십 번) 문제예요. (ㄴ)/(니은)의 까닭이 무엇인지 쓰시오. 모두 거짓말 같기만 한 이유는 뭘까요? 우물 밖 세상이라고는 개구리들이 나가본 적이 없기 때문이지요? 바로 요렇게 정리하면 되겠습니다.,문제예요. 까닭이 무엇인지 쓰시오. 모두 거짓말 같기만 한 이유는 뭘까요? 우물 밖 세상이라고는 개구리들이 나가본 적이 없기 때문이지요? 바로 요렇게 정리하면 되겠습니다.
17,2,0.11764705882352941,1.0,3.533333333333333,0,n/ 선인과 악인입니다 즉 착한 사람과 나쁜나람 이 등장한다는 거죠. 현대소설은요. 굉장히 다양한 성격의 인물들이 등장을 합니다.,선인과 악인입니다 즉 착한 사람과 나쁜나람 등장한다는 거죠. 현대소설은요. 굉장히 다양한 성격의 인물들이 등장을 합니다.
24,0,0.0,1.0,2.9411764705882355,1,그다음 (67)/(육십 칠)과 (69)/(육십 구) 사이에 있는 수는요? (67)/(육십 칠) 다음에 무엇이죠? 그래요 (68)/(육십 팔) 그리고 (69)/(육십 구)가 되겠죠? (69)/(육십 구)보다 (1)/(일) 큰 수는?,그다음 칠)과 구) 사이에 있는 수는요? 칠) 다음에 무엇이죠? 그래요 팔) 그리고 구)가 되겠죠? 구)보다 큰 수는?
27,0,0.0,0.9411764705882353,3.1176470588235294,1,그럼 이번에 여기에 있는 (29)/(이십 구) 나누기 (4)/(사)를 계산해볼게요. 자/ 이거 바로 나타내면 (4)/(사) 분의 (29)/(이십 구)가 되겠죠. 그럼 (29)/(이십 구)에 (4)/(사)는 (7번)/(일곱 번) 들어가고 (1)/(일)이 남습니다.,그럼 이번에 여기에 있는 구) 나누기 계산해볼게요. 이거 바로 나타내면 분의 구)가 되겠죠. 그럼 구)에 들어가고 남습니다.
13,1,0.07692307692307693,0.9090909090909091,2.272727272727273,0,(395cm)/(삼백 구십 오 센티미터) 이고 그 다음 가장 짧은 변의 길이 가장 짧은.,구십 오 센티미터) 이고 다음 가장 짧은 변의 길이 가장 짧은.
16,0,0.0,1.0,2.769230769230769,1,자/ 국어 활동 책 오늘은 이제 끝났어요. 덮고 국어책 가지고와서 자/ 쪽수 (23쪽)/(이십 삼 쪽) 펼쳐주세요.,국어 활동 책 오늘은 이제 끝났어요. 덮고 국어책 가지고와서 쪽수 삼 쪽) 펼쳐주세요.
23,3,0.13043478260869565,1.0,3.736842105263158,0,그래서 이 오밤중에는 영업안혀요 했더니만 돈을 (2배)/(두 배)로 준다대. 급하게 뛰어갔더니 그 뭣이냐 백설인지 뭔지 얼굴 허연애를 데려다가 그 숲속에 갖다버리고 심장을 가져오라더만.,그래서 오밤중에는 영업안혀요 했더니만 돈을 배)로 준다대. 급하게 뛰어갔더니 뭣이냐 백설인지 뭔지 얼굴 허연애를 데려다가 숲속에 갖다버리고 심장을 가져오라더만.
4,0,0.0,1.0,4.0,1,o/ 글감 주방으로 가겠습니다.,글감 주방으로 가겠습니다.
4,0,0.0,1.0,3.6666666666666665,1,자/ 보세요. 준은 할아버지가,보세요. 준은 할아버지가
25,0,0.0,1.0,2.8181818181818183,1,"(1씩)/(일 씩) 커지고 있죠. 지금 이런 것처럼 우리 진분수나 가분수 가 나왔을 때는 여러분들 분자에 주목하면 (좋고)/(좋구) (그리고)/(그리구) 나중에 대분수가 나오는 문제가 있는데 그럴 때는,","씩) 커지고 있죠. 지금 이런 것처럼 우리 진분수나 가분수 가 나왔을 때는 여러분들 분자에 주목하면 나중에 대분수가 나오는 문제가 있는데 그럴 때는,"
16,0,0.0,1.0,3.066666666666667,1,매일 하루에 (1개)/(한 개)씩 황금알에 만족하고 살았으면 좋았을것을 괜한 욕심을 부렸다가 모든 것을 다 잃고 말았어요.,매일 하루에 개)씩 황금알에 만족하고 살았으면 좋았을것을 괜한 욕심을 부렸다가 모든 것을 다 잃고 말았어요.
16,1,0.0625,0.9230769230769231,3.5384615384615383,0,친구들! 친구들은 음/ 유치원 다닐 때 아니면 )1학년)/(일 학년) 때 친구들이랑 다투었던 경험이 있어요?경험이 (뭐냐고요)/(뭐냐구요)? 알려줄게요.,친구들! 친구들은 유치원 다닐 때 아니면 학년) 때 친구들이랑 다투었던 경험이 있어요?경험이 알려줄게요.
